name,type,lat,lon,cuisine,source
Tharavad,restaurant,12.9062634,77.6298345,,OSM
MAS,restaurant,12.9258752,77.6170606,indian,OSM
Ammis Biriyani,restaurant,12.933536,77.6155026,indian,OSM
Chung Wah Restaurant,restaurant,12.9352797,77.6157628,chinese,OSM
Mama mia,restaurant,12.9338001,77.619424,ice_cream,OSM
Boca Grande,restaurant,12.9416947,77.621508,international,OSM
Tasty Restaurant,restaurant,12.9227705,77.6142078,indian,OSM
Shanti Sagar Hotel,fast_food,12.9970293,77.5539717,,OSM
Srinivasa Cool Corner,fast_food,12.9383716,77.5700155,indian,OSM
Sweet Revenge Cafe,restaurant,12.9198254,77.6127816,,OSM
Sri Sai Vijay Mess,restaurant,12.9366298,77.6132797,indian,OSM
Oye Amritsar,restaurant,12.9364753,77.621053,,OSM
Pizzeria Romano,restaurant,12.9367367,77.6206239,,OSM
Mast Kalandar,restaurant,12.9147654,77.6383124,,OSM
Kiwi kiss,restaurant,12.9388779,77.61893,coffee_shop,OSM
Booster Juice,cafe,12.93893,77.6189888,indian,OSM
Mahalakshmi Refreshments,cafe,13.0080794,77.5469863,,OSM
Malabar inn,restaurant,12.9677987,77.654435,kerala,OSM
Kanti Sweets,restaurant,13.098633,77.5773144,indian,OSM
Swathi garden,restaurant,13.0591093,77.5931284,indian,OSM
Paratha plaza,restaurant,13.027249,77.5798112,,OSM
Ande ka funda,restaurant,12.9332663,77.6153051,,OSM
Cafe 363,cafe,13.0034363,77.5499517,,OSM
Domino's,fast_food,13.0995328,77.5890285,pizza,OSM
Idli Express,fast_food,13.0950433,77.5942125,,OSM
Kaggis' Bakery,fast_food,12.9090588,77.5492656,,OSM
North Karanataka mess,fast_food,12.9094097,77.5499084,,OSM
Kaappi,cafe,12.9140237,77.5587479,,OSM
Nandhini,restaurant,12.9253564,77.5496136,indian,OSM
Pizza Hut,restaurant,12.9251321,77.5507224,pizza,OSM
Gangasagar Chats,fast_food,12.9872341,77.549974,,OSM
Unknown,cafe,12.9880757,77.5496789,,OSM
New Shanti Sagar,restaurant,12.9314867,77.5761365,,OSM
Cane Crush,restaurant,13.0039772,77.5509235,,OSM
Raham's Families International (Richies) Restaurant,restaurant,12.9603151,77.6458853,indian,OSM
Hotel Prabha International,restaurant,13.0271417,77.5438625,,OSM
Sanjay Food Junction,restaurant,13.0577696,77.5950588,chinese,OSM
Hotel Sinchana,restaurant,13.0201794,77.6745195,,OSM
SLV Swagath,fast_food,12.9284223,77.589782,,OSM
Cube Multi-cuisine Restaurant,restaurant,12.938682,77.6299136,international,OSM
Polynation,restaurant,12.9375545,77.6281177,international,OSM
Taste of Bihar,restaurant,12.9376735,77.6264373,indian,OSM
Barbeque Nation,restaurant,12.9519422,77.6397478,barbecue,OSM
Tandoori Hipple,restaurant,12.9526958,77.640104,international,OSM
LoveShack,restaurant,12.9525546,77.6400289,international,OSM
Shanti Sagara,restaurant,12.9287808,77.5856675,,OSM
CCD,cafe,12.9201877,77.574944,,OSM
Pizza Hut,restaurant,12.9244542,77.5643439,pizza,OSM
Mini Punjabi Dhaba,restaurant,12.9403137,77.5645095,,OSM
Ganesh FruitJuice Centre,restaurant,12.9393831,77.5641393,,OSM
Cane-o-La,restaurant,12.9449194,77.5680581,,OSM
SLV Delite,restaurant,12.9480672,77.5682863,,OSM
Mane Thindi,fast_food,12.9233352,77.5545915,,OSM
Chung wah,restaurant,12.9251478,77.5507385,chinese,OSM
McDonald's,fast_food,12.9733561,77.6074951,burger,OSM
Ruby Tuesday,restaurant,12.9746853,77.605772,american,OSM
Purple Haze,restaurant,12.9729633,77.6086054,,OSM
Paris Panini,restaurant,12.9747565,77.6051367,panini,OSM
Nandini Andra Style,restaurant,12.9317341,77.6228586,,OSM
Hamsa Sagar,restaurant,13.00091,77.5412684,,OSM
Polar Bear,restaurant,12.9276361,77.5779238,ice_cream,OSM
Gelato Italiano,restaurant,12.9278474,77.5782069,ice_cream,OSM
Sukh Sagar,restaurant,12.9285276,77.5826445,,OSM
Basaveshwar Khanavali,restaurant,12.9288447,77.5857791,,OSM
1947,restaurant,12.9277143,77.5861502,,OSM
McDonald's,fast_food,12.9279957,77.5861533,burger,OSM
Ohris,restaurant,12.922039,77.620302,,OSM
Silver Metro,restaurant,12.921876,77.620493,,OSM
Pizza Hut,restaurant,12.9954523,77.6138486,pizza,OSM
KFC,fast_food,12.9978917,77.6147471,chicken,OSM
Beijing Bites,restaurant,12.9973063,77.6138674,chinese,OSM
McDonald's,fast_food,12.9963445,77.6157181,burger,OSM
Ganesha Fruit Juice Center,fast_food,12.9954036,77.6139103,,OSM
Empire,restaurant,12.9999459,77.6158737,indian,OSM
Kobe Sizzler,restaurant,12.978234,77.6426096,international,OSM
Beanlore Coffee Roasters,cafe,12.978729,77.6439064,coffee_shop,OSM
Chai Point,cafe,12.9786742,77.6427655,coffee_shop,OSM
Cafe Sangam @ Maiyas,fast_food,12.9425192,77.5854098,,OSM
Gloria Jean's,cafe,12.9761276,77.6412139,coffee_shop,OSM
Subz,restaurant,12.9329962,77.5850947,indian,OSM
Vasudev Adigas,fast_food,12.9306365,77.5862902,,OSM
Beijing Bites,restaurant,12.9243848,77.5858198,chinese,OSM
Cool joint,fast_food,12.9287644,77.5858624,ice_cream,OSM
Cafe Coffee Day,cafe,12.9055718,77.6058341,coffee_shop,OSM
Unknown,restaurant,12.9822735,77.6078285,,OSM
Cool Joint,restaurant,12.9825453,77.6104302,sandwich,OSM
Olio,restaurant,12.9365507,77.6204895,international,OSM
Coffee Lounge,cafe,12.9367494,77.6200067,coffee_shop,OSM
McDonald's,fast_food,12.9215958,77.6202694,burger,OSM
Kota Kachori,restaurant,12.9346333,77.6124687,,OSM
Shiva Sagar,restaurant,12.9339607,77.6104356,,OSM
Kataria Home Food,restaurant,12.9164249,77.6164112,indian,OSM
Shanti Sagar,restaurant,12.9256315,77.6152769,,OSM
Aswini Hotel,restaurant,12.9229035,77.6134614,indian,OSM
Andra Curry Point,restaurant,12.9231702,77.6126406,indian,OSM
Jade Empress,restaurant,12.9459429,77.5956857,,OSM
Keys Hotel,restaurant,12.9459575,77.5951685,,OSM
Bhagini Hotel,restaurant,12.9494002,77.5926204,,OSM
Domino's,fast_food,12.9231276,77.5860269,pizza,OSM
Punjabi Rasoi,restaurant,13.0256971,77.5931352,,OSM
Tiffin Centre,restaurant,13.0249236,77.5927811,,OSM
Adigas,restaurant,12.921875,77.620121,,OSM
New Shanti Sagar,restaurant,13.0233034,77.5928133,,OSM
Swati Deluxe,restaurant,12.997825,77.5499844,regional,OSM
Gokul Vegetarian,restaurant,12.998275,77.550863,regional,OSM
Domino's,fast_food,12.9966873,77.5723319,pizza,OSM
Sree Nandini Palace Restaurant,restaurant,12.9872807,77.5494174,,OSM
Kanti Sweets,fast_food,12.9978128,77.5712095,,OSM
Iyangar Bakery,fast_food,12.9237619,77.5532989,,OSM
Goli Vada Pav,fast_food,12.9240913,77.553374,indian,OSM
McDonald's,fast_food,12.924405,77.5647251,burger,OSM
Nandini Milk Booth,cafe,12.9245932,77.5648877,,OSM
Unknown,fast_food,12.9244834,77.5641605,,OSM
Baskin Robin's,fast_food,12.9246664,77.5642101,,OSM
Goli Vada Pav,fast_food,12.9247449,77.5642316,,OSM
Cafe Coffee Day,cafe,12.9257906,77.5640961,coffee_shop,OSM
Tandoor,restaurant,12.9260154,77.5641098,,OSM
Kati Zone,fast_food,12.9260625,77.5646983,,OSM
Anand Bhavan,fast_food,12.9261618,77.5645588,,OSM
SLV Swadisth,fast_food,12.9268619,77.5641149,,OSM
SLV fast food,fast_food,12.9241331,77.5663009,,OSM
Domino's,fast_food,12.9249818,77.5512039,pizza,OSM
Cafe Coffee Day,cafe,12.9258745,77.5501431,coffee_shop,OSM
Beijing Bites,fast_food,12.925817,77.550127,,OSM
Mast Kalandar,fast_food,12.9260889,77.5504555,,OSM
Shanti Sagar,restaurant,12.9734181,77.5419268,,OSM
Indraprastha,restaurant,12.9716571,77.537278,,OSM
Zingron,restaurant,12.9923298,77.7131282,,OSM
Nandana Palace,restaurant,12.9216098,77.6453053,indian,OSM
Paramount Restaurant,restaurant,12.971167,77.605779,,OSM
Swadista Ahara,restaurant,12.9139161,77.6102112,,OSM
Sathkar Juice Centre,fast_food,12.9245212,77.4981445,juice,OSM
Kasturi Darshan Fast Food,fast_food,12.9646622,77.6573486,,OSM
Airlines,restaurant,12.9727309,77.5997185,indian,OSM
Rice Bowl,restaurant,12.9748249,77.5994328,chinese,OSM
Ganga Sagar,fast_food,12.9672761,77.5422857,,OSM
Kamat,restaurant,12.964223,77.5866456,,OSM
New Sagar,restaurant,13.030076,77.5593983,indian,OSM
Cafe @ Neeladri,fast_food,12.841367,77.6477623,indian,OSM
Cafe Coffee Day,cafe,12.8482017,77.6625122,coffee_shop,OSM
Mast Kalandar,restaurant,12.8415266,77.6476526,,OSM
Suchitra Biriyani,restaurant,12.9591717,77.6550416,indian,OSM
Udupi Park,restaurant,12.9595298,77.6561326,,OSM
Mama-G,restaurant,12.8405564,77.6514101,indian,OSM
Cafe Coffee Day,cafe,12.8405799,77.6637858,coffee_shop,OSM
Pizza Hut,restaurant,12.8405093,77.6636625,pizza,OSM
Chung Wah,restaurant,12.8401382,77.6638107,chinese,OSM
Emperor,restaurant,12.8401806,77.6638003,indian,OSM
Foodware,fast_food,12.8398679,77.6635054,indian,OSM
Mast Kalandar,restaurant,12.952399,77.6400371,,OSM
Aastha,restaurant,12.8479685,77.6577333,indian,OSM
Ladoos,fast_food,12.8488764,77.6575746,indian,OSM
Habanero,restaurant,12.9871697,77.7360104,mexican,OSM
Domino's,fast_food,12.9868354,77.7369256,pizza,OSM
Subway,fast_food,12.9246131,77.5850005,sandwich,OSM
KFC,fast_food,12.993084,77.6620975,chicken,OSM
Richie-Rich,restaurant,12.9868232,77.5800176,,OSM
Cable Car Restaurant,restaurant,12.9168408,77.5851479,,OSM
Chutney Chang,restaurant,12.9331034,77.585029,chinese,OSM
Cafe Coffee Day,cafe,12.9885341,77.5770137,coffee_shop,OSM
Utsav,restaurant,12.9311975,77.6228542,,OSM
Brahmin's Coffee Bar,fast_food,12.9539396,77.5688104,,OSM
Kamat Minerva,restaurant,12.9554704,77.5801737,indian,OSM
Park-n-Eat,restaurant,12.9877001,77.5782687,,OSM
McDonald's,fast_food,12.9931914,77.6618949,burger,OSM
McDonald's,fast_food,13.0493139,77.5929981,burger,OSM
KFC,fast_food,12.9131153,77.6383089,chicken,OSM
Śrī Uḍupi,restaurant,12.9781823,77.5797234,indian,OSM
Chung's,restaurant,12.9891068,77.5938601,chinese,OSM
V T Paradise,restaurant,12.9655419,77.5898511,,OSM
Madurai Style Idli Vada Dosa,fast_food,12.9607214,77.6458388,indian,OSM
Nandhini,restaurant,12.9649785,77.6385321,indian,OSM
Holly Flames,restaurant,12.957444,77.7091287,,OSM
Vista Lounge,cafe,12.957695,77.709012,coffee_shop,OSM
KaatiZone,fast_food,12.8489312,77.6575748,indian,OSM
Beijing Bites,fast_food,12.8487114,77.6575809,chinese,OSM
U.S. Pizza,fast_food,12.8488179,77.6575736,pizza,OSM
Mavalli Tiffin Rooms,restaurant,12.9721761,77.6009542,indian;south_indian,OSM
Goli Vada Pav,fast_food,12.9341965,77.6164502,indian,OSM
Jumboking Vadapav,fast_food,12.9341648,77.6164835,,OSM
Bhagini Iris,restaurant,12.9558315,77.729344,,OSM
Cafe Bel Cibo @ Patio,restaurant,12.9572347,77.7331316,italian,OSM
Pizza Hut Delivery,fast_food,12.926903,77.6699239,pizza,OSM
KFC,fast_food,12.9259462,77.6752588,chicken,OSM
Pizza Hut,restaurant,12.925988,77.6754492,pizza,OSM
Amrutesh Darshini,restaurant,12.934392,77.5895053,,OSM
TGI Fridays,restaurant,12.9732119,77.6217398,american,OSM
KFC,fast_food,13.0231175,77.637041,chicken,OSM
KFC,fast_food,12.9376941,77.6270393,chicken,OSM
Nisarga,restaurant,12.9830301,77.5943718,,OSM
Punjabi Dhaba,restaurant,13.026256,77.6062003,,OSM
Bhagini,restaurant,13.0187152,77.6555768,indian,OSM
Tamarind,restaurant,13.0138084,77.6618674,,OSM
Cafe Coffee Day,cafe,12.8914338,77.6080737,coffee_shop,OSM
Adithya,restaurant,12.9118641,77.5867606,,OSM
Costa,cafe,12.9926358,77.7027672,coffee_shop,OSM
Kismiss,fast_food,12.9922906,77.7027028,,OSM
Bangalore Cafe,fast_food,12.987094,77.5784442,,OSM
Pongal Veg Cafe,restaurant,12.9206732,77.6123589,,OSM
Domino's,fast_food,12.9197873,77.6122951,pizza,OSM
Pai Vihar,restaurant,12.9658764,77.5860284,,OSM
Laxmi Sagar Deluxe,restaurant,12.9294812,77.5637259,,OSM
Raghavendra Upahara,restaurant,12.9170457,77.5931523,,OSM
Kabab and Biriyani,fast_food,12.9340245,77.5619702,indian,OSM
SLV Fast Food,fast_food,12.93577,77.5613294,,OSM
Cuppa,fast_food,13.0149612,77.6438861,coffee_shop,OSM
Cafe Coffee Day,cafe,13.018092,77.6474963,coffee_shop,OSM
McDonald's,fast_food,13.0256651,77.6369016,burger,OSM
Uttam Sagar,restaurant,13.0094734,77.6434486,indian,OSM
Adigas Annapoorna,restaurant,13.0144106,77.6427176,indian,OSM
Srinidhi Upchaar,restaurant,13.0119854,77.6475134,indian,OSM
Great Indian Thali,restaurant,12.9365165,77.6274121,,OSM
Odia Mess,restaurant,12.9535994,77.6980241,Odia,OSM
Kaayal,restaurant,12.9683052,77.6504678,,OSM
Uttam Sagar,restaurant,13.0118335,77.668096,,OSM
Savi Ruchi,restaurant,13.0127088,77.6650142,,OSM
Pai Princess,restaurant,12.9166803,77.5898443,,OSM
Palm Grove,restaurant,12.9715903,77.6084985,,OSM
Sangam,restaurant,12.9718928,77.6065672,,OSM
M S Ramaiah Food Court,fast_food,13.0288137,77.5659698,regional,OSM
Ganesh Darshan,fast_food,13.0291001,77.5680818,,OSM
Nisarga Andhra Style,restaurant,12.9683294,77.5380482,indian,OSM
Deewar Bar & Restaurant,restaurant,12.9583342,77.5259368,indian,OSM
Ron-Inn Bar & Restaurant,restaurant,12.9603129,77.513258,indian,OSM
Nammura Tindi,fast_food,12.9606716,77.5125104,regional,OSM
Ayodhya Food Line,fast_food,12.9760637,77.5315131,,OSM
Vasudev Adigas,restaurant,12.9809408,77.5354587,,OSM
Hotel Empire,restaurant,12.9348525,77.6157906,indian,OSM
Khawa Karpo,restaurant,12.9340146,77.6163371,chinese,OSM
Manasa Veg,fast_food,12.943062,77.6175679,indian,OSM
Sagar Fast Food,restaurant,12.9417545,77.6215457,indian,OSM
S.L.V Hotel,restaurant,12.9577755,77.5694742,indian,OSM
UpSouth,restaurant,12.9170404,77.5934403,,OSM
Nandini,restaurant,12.9552387,77.5790523,indian,OSM
Hotel Mangala,fast_food,12.9437044,77.5603994,,OSM
Guru Darshani - Bhattra Hotel,fast_food,13.0180713,77.5026372,,OSM
Unknown,fast_food,13.0184273,77.5019992,,OSM
Aithal Upahara Darshini,fast_food,13.0188919,77.5014355,,OSM
Unknown,restaurant,13.0291469,77.519671,,OSM
ಅಮೋಘ ಸಾಗರ್,restaurant,13.0287027,77.5199016,,OSM
Unknown,fast_food,13.0361605,77.5185766,,OSM
Unknown,restaurant,13.0203561,77.5084325,,OSM
Devi Upahara,fast_food,13.0152393,77.5071772,,OSM
Domino's,fast_food,12.9450945,77.5679803,pizza,OSM
Darshini,fast_food,12.9552655,77.5675942,indian,OSM
Chaithanya Restaurant,fast_food,12.9063265,77.5960973,indian,OSM
McDonald's,fast_food,12.9781131,77.6385256,burger,OSM
Kadamba Veg,restaurant,12.9976921,77.5475818,indian,OSM
KFC,fast_food,12.9972835,77.5465706,chicken,OSM
US Pizza,fast_food,13.0236171,77.6299246,,OSM
Barista,cafe,13.0219361,77.6392168,coffee_shop,OSM
Nisarga Andhra Style,restaurant,12.9886227,77.5378109,,OSM
Domino's,fast_food,12.9612053,77.5271272,pizza,OSM
Cafe Coffee Day,cafe,12.9656038,77.5363115,coffee_shop,OSM
Mādappa Mes,restaurant,12.9800497,77.5771102,indian;buffet,OSM
F & B,restaurant,12.9713119,77.5997267,,OSM
Ice Cafe,fast_food,12.9180303,77.5571707,indian,OSM
Domino's,fast_food,12.9831416,77.5593081,pizza,OSM
Jalpaan,restaurant,12.9989198,77.552547,regional,OSM
McDonald's,fast_food,12.9831807,77.5597454,burger,OSM
Hotel Janatha,restaurant,12.9991432,77.5710944,,OSM
The Guha,restaurant,12.9334671,77.5833269,,OSM
Sreeraj lassi bar,cafe,12.9828042,77.6105271,,OSM
Bajji,fast_food,13.0037322,77.5653317,indian,OSM
Tahini Garden,restaurant,12.9219463,77.5934768,,OSM
Cafe Coffee Day,cafe,12.9218974,77.5934723,coffee_shop,OSM
Eeshanya,restaurant,12.9230467,77.593202,,OSM
Akshata Nati Style,restaurant,12.972957,77.5397309,,OSM
Park View Bar & Restaurant,restaurant,12.9729139,77.5395347,,OSM
Amaravati Andhra Style,restaurant,12.9808177,77.535785,,OSM
Toscano,restaurant,12.9717891,77.5962374,italian,OSM
Cafe Noir,restaurant,12.9719381,77.5958753,french,OSM
Y! Cafe,restaurant,12.958286,77.605196,international,OSM
Pizza Hut,restaurant,12.9624402,77.5990359,pizza,OSM
Harima,restaurant,12.9676211,77.6001785,japanese,OSM
Coffee All Day,cafe,12.9733898,77.6072915,coffee_shop,OSM
Chez Mariannick,restaurant,12.9550393,77.7297525,international,OSM
Ogara,fast_food,13.0297623,77.5697601,,OSM
Wow! Momo,fast_food,13.0295828,77.571027,momo,OSM
The Onyx,restaurant,12.9064987,77.5930188,,OSM
Andhra Mess,restaurant,12.8391719,77.6574848,indian,OSM
KFC,fast_food,12.839628,77.6593925,chicken,OSM
Kerala Mess,restaurant,12.8391715,77.6577563,indian,OSM
Punjabi Dhaba,restaurant,12.8391708,77.6573722,indian,OSM
Barista,cafe,12.8376448,77.6559723,coffee_shop,OSM
Pranav Upahara,fast_food,13.0835344,77.5848473,,OSM
Via Lucknow,restaurant,13.0367811,77.5660503,indian,OSM
Ice and Spice,restaurant,13.0282521,77.5729006,international,OSM
Cuppa Coffee,cafe,12.9122176,77.6817453,,OSM
Adda,restaurant,12.8945443,77.6203167,indian,OSM
Canara Juice Center,fast_food,12.9749261,77.5308639,,OSM
Sri Vasavi Condiments,fast_food,12.9489694,77.577188,,OSM
Aditya,restaurant,12.8929275,77.5816768,indian,OSM
Casa Picola,fast_food,12.9940777,77.6607095,,OSM
Au Bon Pain,fast_food,12.9935838,77.6607658,sandwich,OSM
Toscano,restaurant,12.9750597,77.602857,italian,OSM
Three Quarter Chinese,restaurant,12.974503,77.6054637,,OSM
McDonald's,fast_food,12.9686831,77.5369098,burger,OSM
Kabab Mehal,restaurant,12.8865339,77.5819949,indian,OSM
Panchami Upahar,fast_food,12.9683464,77.6512784,,OSM
Ruchi Restaurant,restaurant,12.9725555,77.6266554,,OSM
Frappy's,restaurant,13.0282258,77.5730112,,OSM
Cafe Svarasya,restaurant,12.8920259,77.5791107,indian;regional,OSM
SLV,restaurant,12.8908929,77.5819348,indian,OSM
Kakal Kai Ruchi,restaurant,12.8872845,77.5821065,indian,OSM
Vyanjan Restaurant,restaurant,12.8489155,77.6513716,indian,OSM
Barbeque Nation,restaurant,12.9255152,77.6370763,barbecue,OSM
Magadha,restaurant,12.8960869,77.5860483,indian;italian,OSM
Chutney Chang,restaurant,12.9737798,77.6028823,indian,OSM
Empire,restaurant,12.9754042,77.6027775,indian,OSM
Oye Amritsar,restaurant,12.9752422,77.6470259,,OSM
Sandarshini,fast_food,12.993927,77.6623459,indian,OSM
Hotel Manjushree,restaurant,12.9590436,77.5248426,fish,OSM
Cafe Coffe Day,cafe,12.9734094,77.5417665,,OSM
1947,restaurant,12.9829855,77.5486383,,OSM
Jalpaan,restaurant,12.92545,77.5768905,,OSM
Barbeque Nation,restaurant,12.9869399,77.7359602,barbecue,OSM
Alibaba Cafe & Restaurant,restaurant,13.0005858,77.6148025,persian;arabic;bhatkali,OSM
Banaras Sweets,fast_food,12.9699846,77.5797207,,OSM
Al-Bek Chicken,fast_food,12.9779674,77.5530323,,OSM
Unknown,fast_food,12.965712,77.5363,,OSM
Sarovara,restaurant,12.8943291,77.5818071,indian,OSM
Coastal Express,restaurant,12.9867912,77.5794891,indian,OSM
Kamat,restaurant,12.9491655,77.5798273,indian,OSM
Mainland China,restaurant,12.9556191,77.7251708,chinese,OSM
Ghar ka Khana,restaurant,13.0304259,77.569741,indian,OSM
Darband,restaurant,13.0305385,77.5698806,turkish,OSM
Posh Palates,restaurant,12.9253052,77.6698803,indian,OSM
PES Food Court,restaurant,12.9336327,77.5343127,indian,OSM
Cafe Coffe Day Express,cafe,12.9335839,77.5344798,indian,OSM
Rajadhani restaurant,restaurant,12.9788091,77.5750078,,OSM
Nando's,restaurant,13.0116018,77.5553246,chicken;portuguese,OSM
Toscano,restaurant,13.011218,77.5554078,italian,OSM
Mainland China,restaurant,13.0107099,77.5554114,chinese,OSM
Kubera Biriyani Paradise,restaurant,12.8578959,77.5891475,indian,OSM
KFC,fast_food,13.0109319,77.555398,chicken,OSM
SLV,fast_food,12.9180956,77.557202,indian,OSM
Beiging Bites,restaurant,12.8883745,77.5820587,chinese;thai,OSM
Papa John's,fast_food,12.891182,77.5816478,pizza,OSM
Peacock Restaurant,restaurant,13.0304891,77.6081971,regional,OSM
Nandini Milk Parlour,cafe,13.0608156,77.5062519,,OSM
Chianti,restaurant,12.933447,77.6219099,italian,OSM
Fusion Meals,restaurant,12.8509064,77.6538133,,OSM
Matteo's Coffee,cafe,12.9743507,77.6070733,coffee_shop,OSM
Hae Kum Gang,restaurant,12.9679393,77.6074294,korean,OSM
Windmills Craftworks,restaurant,12.982529,77.7217679,spanish;indian;italian,OSM
Punjabi Food Corner,restaurant,12.8920876,77.5817631,indian,OSM
99 Dosa,fast_food,12.9776993,77.6411427,indian,OSM
Mast Kalander,restaurant,12.978669,77.6440415,,OSM
Cafe Coffee Day,cafe,12.9286056,77.5453234,coffee_shop,OSM
Empire Restaurant,restaurant,13.0145004,77.635717,indian,OSM
Swathi Restaurant,restaurant,12.9608966,77.5075094,,OSM
Domino's,fast_food,12.8893056,77.5817421,pizza,OSM
Davanagere Benne Dose,restaurant,12.991114,77.5407958,indian,OSM
Prashanth Grand,fast_food,12.9971687,77.5805055,,OSM
Nandini palace,restaurant,12.9985485,77.5840303,,OSM
Nandhini Deluxe,fast_food,12.9979301,77.5841054,,OSM
Nandi Bakery,fast_food,12.9945651,77.6077839,,OSM
Best of Bengal,restaurant,12.9955047,77.6081944,,OSM
Aishwarya Parkland,restaurant,12.8846171,77.5961943,,OSM
Jain Bhavan,restaurant,12.9461645,77.5734435,,OSM
Kamat Yatrinivas,restaurant,12.9758817,77.5786471,,OSM
Momo,fast_food,12.9776613,77.6416286,,OSM
Kabab Magic,restaurant,12.9787433,77.6955214,,OSM
Adyar Ananda Bhavan,restaurant,12.9843055,77.5537764,regional,OSM
New Shanti Sagar,restaurant,12.9977544,77.5472561,indian,OSM
Chandrappa Hotel,restaurant,13.0293289,77.5617382,indian,OSM
Sea Route Restaurant,restaurant,12.9973524,77.5476248,seafood,OSM
Sattvam,restaurant,13.0057592,77.5804279,indian,OSM
Bhaga's,restaurant,13.028009,77.5728764,indian,OSM
Tomatoes,restaurant,13.0281424,77.5733461,international,OSM
Darasuni,restaurant,13.0273348,77.5765728,indian,OSM
Deccan House,restaurant,13.032401,77.5669086,chicken,OSM
Domino's,fast_food,12.9626081,77.7014948,pizza,OSM
Nizam's Biryani House,restaurant,12.9605015,77.7016821,,OSM
Shogun,restaurant,12.9651619,77.7017201,chinese,OSM
ORR Dhaba,restaurant,12.965205,77.7017287,,OSM
